species,food,protein_g,fat_g,carbs_g,fiber_g,sugar_g,calories,omega3_mg,omega6_mg,bioavailability_score,glycemic_index,ingredient_cost_usd,toxin_flag,protein_match,fat_match,carb_tolerance,sugar_risk,omega_balance,bioavailability_match,glycemic_risk,digestibility_index,fiber_compatibility,predicted_caloric_density,health_grade
Bird,Wheatgrass,24.0,2.0,52.0,36.0,0.5,349.0,10.0,80.0,0.4,15.0,0.6,0.0,0.8571428571428571,1.0,0.8666666666666667,0.025,0.12916666666666665,0.4,0.15,0.34,0.0,0.3486,B
Bird,Honey,0.3,0.0,82.4,0.2,82.1,304.0,0.0,0.0,0.5,58.0,0.5,0.0,0.010714285714285714,1.0,0.0,1.0,0.0,0.5,0.58,0.425,0.72,0.3682,F
Bird,Xylitol,0.0,0.0,100.0,0.0,0.0,240.0,0.0,0.0,0.1,7.0,1.5,0.8,0.0,1.0,0.0,0.0,0.0,0.1,0.07,0.085,0.7,0.1687,F
Bird,Cinnamon,4.0,1.2,80.6,53.1,2.2,247.0,10.0,40.0,0.3,5.0,0.8,0.0,0.14285714285714285,1.0,0.0,0.11000000000000001,0.09583333333333333,0.3,0.05,0.255,0.0,0.2776,E
Bird,Turmeric,7.8,9.9,64.9,21.1,3.2,312.0,30.0,60.0,0.25,0.0,0.9,0.0,0.2785714285714286,1.0,0.43666666666666654,0.16,0.2375,0.25,0.0,0.2125,0.0,0.2707,D
Bird,Ginger,1.8,0.8,17.8,2.0,1.7,80.0,30.0,100.0,0.45,0.0,0.35,0.0,0.0642857142857143,1.0,1.0,0.08499999999999999,0.2708333333333333,0.45,0.0,0.3825,0.9,0.293,B
Bird,Parsley,3.0,0.8,6.3,3.3,0.9,36.0,8.0,120.0,0.55,5.0,0.2,0.0,0.10714285714285714,1.0,1.0,0.045,0.15000000000000002,0.55,0.05,0.4675,0.97,0.2954,B
Bird,Coconut Oil,0.0,99.1,0.0,0.0,0.0,862.0,0.0,1800.0,0.85,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.5,0.85,0.0,0.7224999999999999,0.7,0.8099,B
Bird,Fish Oil,0.0,100.0,0.0,0.0,0.0,902.0,35310.0,1540.0,0.9,0.0,1.2,0.0,0.0,0.0,1.0,0.0,1.0,0.9,0.0,0.765,0.7,0.81,A
Bird,Olive Oil,0.0,100.0,0.0,0.0,0.0,884.0,760.0,9760.0,0.85,0.0,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.85,0.0,0.7224999999999999,0.7,0.8044,A
Bird,Butter,0.9,81.1,0.1,0.0,0.1,717.0,320.0,2170.0,0.82,0.0,0.5,0.0,0.03214285714285715,0.0,1.0,0.005,1.0,0.82,0.0,0.697,0.7,0.7073,A
Bird,Pumpkin Seeds,30.2,49.1,10.7,6.0,1.4,559.0,120.0,20700.0,0.72,25.0,0.65,0.0,1.0,0.0,1.0,0.06999999999999999,1.0,0.72,0.25,0.612,0.7,0.548,A
Bird,Hemp Seeds,31.6,48.8,8.7,4.0,1.5,553.0,8680.0,28700.0,0.75,0.0,0.95,0.0,1.0,0.0,1.0,0.075,1.0,0.75,0.0,0.6375,0.9,0.5276,A
Bird,Cranberry,0.5,0.1,12.2,4.6,4.0,46.0,20.0,30.0,0.5,45.0,0.7,0.0,0.017857142857142856,1.0,1.0,0.2,0.15,0.5,0.45,0.425,0.8400000000000001,0.2479,C
Bird,Papaya,0.5,0.3,10.8,1.7,7.8,43.0,25.0,5.0,0.6,60.0,0.3,0.0,0.017857142857142856,1.0,1.0,0.39,0.16041666666666668,0.6,0.6,0.51,0.87,0.2901,D
Bird,Cantaloupe,0.8,0.2,8.2,0.9,7.9,34.0,5.0,3.0,0.58,65.0,0.2,0.0,0.028571428571428574,1.0,1.0,0.395,0.03375,0.58,0.65,0.49299999999999994,0.79,0.2953,E
Bird,Peach,0.9,0.3,9.5,1.5,8.4,39.0,2.0,80.0,0.55,42.0,0.25,0.0,0.03214285714285715,1.0,1.0,0.42000000000000004,0.07916666666666666,0.55,0.42,0.4675,0.85,0.2917,D
Bird,Plum,0.7,0.3,11.4,1.4,9.9,46.0,35.0,45.0,0.52,39.0,0.25,0.0,0.024999999999999998,1.0,1.0,0.495,0.25625,0.52,0.39,0.442,0.84,0.2936,D
Bird,Venison,30.2,3.2,0.0,0.0,0.0,158.0,80.0,200.0,0.93,0.0,1.5,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.93,0.0,0.7905,0.7,0.2643,A
Bird,Bison,28.4,7.2,0.0,0.0,0.0,188.0,100.0,250.0,0.92,0.0,1.8,0.0,1.0,1.0,1.0,0.0,0.7083333333333334,0.92,0.0,0.782,0.7,0.2545,A
Bird,Quail Egg,13.1,11.1,0.4,0.0,0.4,158.0,40.0,950.0,0.9,0.0,0.5,0.0,0.46785714285714286,0.8900000000000001,1.0,0.02,0.75,0.9,0.0,0.765,0.7,0.3606,A
Bird,Anchovy,20.4,4.8,0.0,0.0,0.0,131.0,1478.0,97.0,0.91,0.0,0.55,0.0,0.7285714285714285,1.0,1.0,0.0,0.5808333333333333,0.91,0.0,0.7735,0.7,0.3377,A
Bird,Herring,17.9,9.0,0.0,0.0,0.0,158.0,1729.0,130.0,0.92,0.0,0.5,0.0,0.6392857142857142,1.0,1.0,0.0,0.6083333333333334,0.92,0.0,0.782,0.7,0.3631,A
Bird,Trout,19.9,3.5,0.0,0.0,0.0,119.0,812.0,280.0,0.91,0.0,0.85,0.0,0.7107142857142856,1.0,1.0,0.0,0.7333333333333334,0.91,0.0,0.7735,0.7,0.2992,A
Bird,Rabbit Meat,20.1,3.5,0.0,0.0,0.0,114.0,220.0,900.0,0.88,0.0,1.2,0.0,0.7178571428571429,1.0,1.0,0.0,1.0,0.88,0.0,0.748,0.7,0.258,A
Bird,Goat Meat,20.6,2.3,0.0,0.0,0.0,109.0,40.0,290.0,0.87,0.0,1.1,0.0,0.7357142857142858,1.0,1.0,0.0,0.4916666666666667,0.87,0.0,0.7394999999999999,0.7,0.2638,A
Bird,Barley (Cooked),2.3,0.4,28.2,3.8,0.3,123.0,20.0,350.0,0.6,28.0,0.1,0.0,0.08214285714285714,1.0,1.0,0.015,0.4166666666666667,0.6,0.28,0.51,0.92,0.3474,A
Bird,Millet (Cooked),3.5,1.0,23.7,1.3,0.0,119.0,10.0,600.0,0.58,71.0,0.12,0.0,0.125,1.0,1.0,0.0,0.5625,0.58,0.71,0.49299999999999994,0.8300000000000001,0.3417,C
Bird,Buckwheat (Cooked),3.4,0.6,19.9,2.7,0.9,92.0,40.0,350.0,0.65,54.0,0.15,0.0,0.12142857142857143,1.0,1.0,0.045,0.5416666666666667,0.65,0.54,0.5525,0.97,0.3315,A
Bird,Amaranth (Cooked),3.8,1.6,18.7,2.1,0.0,102.0,30.0,1100.0,0.6,35.0,0.3,0.0,0.1357142857142857,1.0,1.0,0.0,0.6875,0.6,0.35,0.51,0.91,0.3176,A
Bird,Sorghum (Cooked),3.5,0.6,23.9,1.6,0.0,111.0,15.0,700.0,0.55,62.0,0.1,0.0,0.125,1.0,1.0,0.0,0.59375,0.55,0.62,0.4675,0.86,0.3375,B
Bird,Cricket Flour,65.0,14.0,5.0,3.0,0.0,420.0,200.0,3200.0,0.8,0.0,2.5,0.0,1.0,0.6000000000000001,1.0,0.0,1.0,0.8,0.0,0.68,1.0,0.3113,A
Bird,Duck Egg,13.3,13.8,1.5,0.0,1.2,185.0,100.0,1400.0,0.9,0.0,0.65,0.0,0.47500000000000003,0.6199999999999999,1.0,0.06,1.0,0.9,0.0,0.765,0.7,0.3645,A
Bird,Goose Meat,22.8,7.1,0.0,0.0,0.0,161.0,180.0,750.0,0.86,0.0,1.4,0.0,0.8142857142857143,1.0,1.0,0.0,1.0,0.86,0.0,0.731,0.7,0.2677,A
Bird,Pheasant,23.6,3.6,0.0,0.0,0.0,133.0,150.0,870.0,0.88,0.0,1.6,0.0,0.8428571428571429,1.0,1.0,0.0,1.0,0.88,0.0,0.748,0.7,0.231,A
Bird,Ostrich,20.9,2.0,0.0,0.0,0.0,111.0,60.0,300.0,0.89,0.0,2.0,0.0,0.7464285714285713,1.0,1.0,0.0,0.625,0.89,0.0,0.7565,0.7,0.1768,A
Bird,Crab Meat,18.1,1.1,0.0,0.0,0.0,83.0,380.0,20.0,0.88,0.0,1.5,0.0,0.6464285714285715,1.0,1.0,0.0,0.5166666666666667,0.88,0.0,0.748,0.7,0.2068,A
Bird,Mussel,11.9,2.2,3.7,0.0,0.0,86.0,680.0,18.0,0.82,0.0,0.7,0.0,0.425,1.0,1.0,0.0,0.515,0.82,0.0,0.697,0.7,0.2848,A
Bird,Clam,14.7,1.0,2.6,0.0,0.0,86.0,284.0,12.0,0.8,0.0,0.65,0.0,0.525,1.0,1.0,0.0,0.51,0.8,0.0,0.68,0.7,0.2885,A
Bird,Squid,15.6,1.4,3.1,0.0,0.0,92.0,500.0,8.0,0.78,0.0,0.55,0.0,0.5571428571428572,1.0,1.0,0.0,0.5066666666666667,0.78,0.0,0.663,0.7,0.3008,A
Bird,Oyster,9.5,2.5,4.9,0.0,0.0,81.0,740.0,30.0,0.75,0.0,0.9,0.0,0.3392857142857143,1.0,1.0,0.0,0.525,0.75,0.0,0.6375,0.7,0.2572,A
Bird,Tilapia,20.1,1.7,0.0,0.0,0.0,96.0,210.0,200.0,0.9,0.0,0.5,0.0,0.7178571428571429,1.0,1.0,0.0,0.6666666666666666,0.9,0.0,0.765,0.7,0.3172,A
Bird,Catfish,13.0,7.0,0.0,0.0,0.0,119.0,320.0,440.0,0.86,0.0,0.45,0.0,0.4642857142857143,1.0,1.0,0.0,0.8666666666666667,0.86,0.0,0.731,0.7,0.3346,A
Bird,Lamb Liver,20.4,5.5,1.8,0.0,0.0,139.0,50.0,400.0,0.88,0.0,0.4,0.0,0.7285714285714285,1.0,1.0,0.0,0.6458333333333333,0.88,0.0,0.748,0.7,0.3551,A
Bird,Chicken Gizzard,17.7,2.1,0.0,0.0,0.0,94.0,20.0,300.0,0.84,0.0,0.25,0.0,0.6321428571428571,1.0,1.0,0.0,0.375,0.84,0.0,0.714,0.7,0.3364,A
Bird,Turkey Liver,18.3,4.4,2.3,0.0,0.0,128.0,60.0,500.0,0.87,0.0,0.35,0.0,0.6535714285714286,1.0,1.0,0.0,0.7916666666666667,0.87,0.0,0.7394999999999999,0.7,0.3516,A
Bird,Rhubarb,0.9,0.2,4.5,1.8,1.1,21.0,5.0,20.0,0.4,15.0,0.25,0.0,0.03214285714285715,1.0,1.0,0.05500000000000001,0.04791666666666666,0.4,0.15,0.34,0.88,0.2815,C
Bird,Iceberg Lettuce,0.9,0.1,3.0,1.2,2.0,14.0,5.0,20.0,0.3,15.0,0.08,0.0,0.03214285714285715,1.0,1.0,0.1,0.04791666666666666,0.3,0.15,0.255,0.8200000000000001,0.2953,C
Bird,Macadamia Nut,7.9,75.8,13.8,8.6,4.6,718.0,200.0,1290.0,0.7,10.0,2.2,0.0,0.28214285714285714,0.0,1.0,0.22999999999999998,1.0,0.7,0.1,0.595,0.44000000000000006,0.4709,B
Bird,Raw Potato,2.0,0.1,17.5,2.2,0.8,77.0,10.0,30.0,0.35,78.0,0.08,0.0,0.07142857142857142,1.0,1.0,0.04,0.0875,0.35,0.78,0.2975,0.92,0.313,C
Bird,Alcohol (Ethanol),0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.05,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.05,0.0,0.0425,0.7,0.259,F
Bird,Caffeine Extract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.8,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.085,0.7,0.2,F
Bird,Apple Seeds,18.0,33.5,30.0,25.0,2.0,470.0,5.0,200.0,0.2,10.0,0.1,0.8,0.6428571428571429,0.0,1.0,0.1,0.19791666666666666,0.2,0.1,0.17,0.0,0.3631,F
Bird,Lily (Plant),3.0,0.5,8.0,2.0,1.0,45.0,2.0,10.0,0.1,15.0,0.3,0.0,0.10714285714285714,1.0,1.0,0.05,0.020833333333333336,0.1,0.15,0.085,0.9,0.2735,D
Bird,Bread (White),9.0,3.2,49.0,2.7,5.3,265.0,50.0,650.0,0.55,75.0,0.12,0.0,0.32142857142857145,1.0,0.9666666666666668,0.265,0.8125,0.55,0.75,0.4675,0.97,0.4014,B
Bird,Citrus Peel,1.5,0.2,16.0,10.6,4.0,47.0,10.0,30.0,0.3,0.0,0.1,0.0,0.05357142857142857,1.0,1.0,0.2,0.0875,0.3,0.0,0.255,0.24,0.301,C
Bird,Mammal Meat (Generic),22.0,8.0,0.0,0.0,0.0,170.0,60.0,400.0,0.85,0.0,0.6,0.0,0.7857142857142857,1.0,1.0,0.0,0.7083333333333333,0.85,0.0,0.7224999999999999,0.7,0.3524,A
Fish,Chicken Breast,31.0,3.6,0.0,0.0,0.0,165.0,70.0,600.0,0.92,0.0,0.55,0.0,0.44285714285714284,1.0,1.0,0.0,0.5875,0.92,0.0,0.9197033215091907,1.0,0.3631,A
Fish,Beef (Ground 85%),26.1,15.0,0.0,0.0,0.0,250.0,50.0,520.0,0.9,0.0,0.65,0.0,0.3728571428571429,1.0,1.0,0.0,0.5625,0.9,0.0,0.8996553044810417,1.0,0.41,A
Fish,Salmon,20.4,6.3,0.0,0.0,0.0,140.0,2260.0,170.0,0.95,0.0,1.2,0.0,0.2914285714285714,1.0,1.0,0.0,0.925,0.95,0.0,0.9495345418912297,1.0,0.2834,A
Fish,Tuna,23.3,1.0,0.0,0.0,0.0,109.0,1600.0,40.0,0.93,0.0,0.9,0.0,0.33285714285714285,1.0,1.0,0.0,0.6,0.93,0.0,0.9296010296010295,1.0,0.2888,A
Fish,Turkey Breast,29.0,1.0,0.0,0.0,0.0,135.0,40.0,410.0,0.91,0.0,0.6,0.0,0.4142857142857143,1.0,1.0,0.0,0.55,0.91,0.0,0.9096863150637711,1.0,0.3356,A
Fish,Lamb,25.5,16.5,0.0,0.0,0.0,258.0,100.0,850.0,0.88,0.0,0.85,0.0,0.36428571428571427,0.8999999999999999,1.0,0.0,0.625,0.88,0.0,0.8796550372402978,1.0,0.3916,A
Fish,Pork Loin,27.3,8.0,0.0,0.0,0.0,196.0,30.0,700.0,0.87,0.0,0.55,0.0,0.39,1.0,1.0,0.0,0.5375,0.87,0.0,0.8696814353716587,1.0,0.3776,A
Fish,Duck,19.0,11.2,0.0,0.0,0.0,201.0,90.0,1100.0,0.86,0.0,1.0,0.0,0.2714285714285714,1.0,1.0,0.0,0.6125,0.86,0.0,0.8595476065228826,1.0,0.3344,A
Fish,Egg (Whole),12.6,9.5,0.7,0.0,0.4,143.0,74.0,1150.0,0.94,0.0,0.25,0.0,0.18,1.0,1.0,0.02,0.5925,0.94,0.0,0.8898572501878287,1.0,0.3795,A
Fish,Egg (White),10.9,0.2,0.7,0.0,0.7,52.0,0.0,0.0,0.88,0.0,0.2,0.0,0.15571428571428572,1.0,1.0,0.034999999999999996,0.0,0.88,0.0,0.8261843238587425,1.0,0.3156,A
Fish,Cottage Cheese,11.1,4.3,3.4,0.0,2.7,98.0,20.0,80.0,0.8,27.0,0.4,0.0,0.15857142857142856,1.0,1.0,0.135,0.225,0.8,0.27,0.6119917298414886,1.0,0.321,A
Fish,Yogurt (Plain),3.5,3.3,4.7,0.0,4.7,61.0,10.0,50.0,0.78,36.0,0.3,0.0,0.05,1.0,1.0,0.23500000000000001,0.1375,0.78,0.36,0.33252131546894037,1.0,0.307,C
Fish,Milk (Whole),3.3,3.3,4.8,0.0,5.1,61.0,30.0,120.0,0.75,31.0,0.15,0.0,0.04714285714285714,1.0,1.0,0.255,0.33749999999999997,0.75,0.31,0.30517879161528977,1.0,0.3206,B
Fish,Cheese (Cheddar),25.0,33.1,1.3,0.0,0.5,403.0,100.0,650.0,0.82,0.0,0.7,0.0,0.35714285714285715,0.0,1.0,0.025,0.625,0.82,0.0,0.7791714177118966,1.0,0.487,A
Fish,Rice (White Cooked),2.7,0.3,28.2,0.4,0.1,130.0,5.0,30.0,0.7,73.0,0.08,0.0,0.038571428571428576,1.0,0.0,0.005,0.08125,0.7,0.73,0.06114526043351666,0.9733333333333334,0.3628,D
Fish,Rice (Brown Cooked),2.6,0.9,23.5,1.8,0.4,111.0,10.0,90.0,0.68,55.0,0.1,0.0,0.037142857142857144,1.0,0.0,0.02,0.23750000000000002,0.68,0.55,0.06771351972424358,0.88,0.3487,E
Fish,Oats (Cooked),2.5,1.5,12.0,1.7,0.3,68.0,20.0,860.0,0.65,55.0,0.12,0.0,0.03571428571428571,1.0,0.20000000000000018,0.015,0.525,0.65,0.55,0.11199172984148863,0.8866666666666667,0.3224,C
Fish,Quinoa (Cooked),4.4,1.9,21.3,2.8,0.9,120.0,50.0,700.0,0.72,53.0,0.35,0.0,0.06285714285714286,1.0,0.0,0.045,0.5625,0.72,0.53,0.123220536756126,0.8133333333333334,0.3322,C
Fish,Sweet Potato (Cooked),2.0,0.1,20.1,3.0,6.5,86.0,2.0,4.0,0.74,63.0,0.15,0.0,0.02857142857142857,1.0,0.0,0.325,0.0125,0.74,0.63,0.0669380370872908,0.8,0.3345,E
Fish,Potato (Cooked),1.7,0.1,17.0,1.3,0.8,77.0,5.0,20.0,0.65,78.0,0.1,0.0,0.024285714285714285,1.0,0.0,0.04,0.05625,0.65,0.78,0.05905932656333511,0.9133333333333333,0.3289,D
Fish,Carrot (Raw),0.9,0.2,9.6,2.8,4.7,41.0,2.0,60.0,0.6,35.0,0.08,0.0,0.012857142857142857,1.0,0.6800000000000002,0.23500000000000001,0.1525,0.6,0.35,0.051379638439581356,0.8133333333333334,0.3111,D
Fish,Broccoli,2.8,0.4,7.0,2.6,1.7,34.0,30.0,20.0,0.7,15.0,0.15,0.0,0.04,1.0,1.0,0.08499999999999999,0.0875,0.7,0.15,0.19979612640163094,0.8266666666666667,0.3035,C
Fish,Spinach,2.9,0.4,3.6,2.2,0.4,23.0,140.0,30.0,0.62,15.0,0.2,0.0,0.041428571428571426,1.0,1.0,0.02,0.25,0.62,0.15,0.27619047619047615,0.8533333333333333,0.2911,B
Fish,Green Beans,1.8,0.2,7.0,3.4,3.3,31.0,15.0,40.0,0.68,15.0,0.12,0.0,0.025714285714285714,1.0,1.0,0.16499999999999998,0.11875000000000001,0.68,0.15,0.13893303064699206,0.7733333333333333,0.3044,C
Fish,Pumpkin,1.0,0.1,6.5,0.5,2.8,26.0,5.0,3.0,0.72,75.0,0.12,0.0,0.014285714285714285,1.0,1.0,0.13999999999999999,0.01375,0.72,0.75,0.09587217043941412,0.9666666666666667,0.3026,C
Fish,Peas,5.4,0.4,14.5,5.5,5.9,81.0,45.0,100.0,0.75,48.0,0.15,0.0,0.07714285714285715,1.0,0.0,0.29500000000000004,0.30625,0.75,0.48,0.20341536916122552,0.6333333333333333,0.3322,E
Fish,Apple,0.3,0.2,13.8,2.4,10.4,52.0,10.0,40.0,0.55,36.0,0.18,0.0,0.004285714285714286,1.0,0.0,0.52,0.1125,0.55,0.36,0.011693834160170091,0.84,0.3042,E
Fish,Banana,1.1,0.3,22.8,2.6,12.2,89.0,30.0,50.0,0.6,51.0,0.12,0.0,0.015714285714285715,1.0,0.0,0.61,0.1625,0.6,0.51,0.02760351317440401,0.8266666666666667,0.3295,F
Fish,Blueberry,0.7,0.3,14.5,2.4,10.0,57.0,85.0,100.0,0.65,53.0,0.8,0.0,0.01,1.0,0.0,0.5,0.35625,0.65,0.53,0.029914529914529916,0.84,0.2488,E
Fish,Watermelon,0.6,0.2,7.6,0.4,6.2,30.0,2.0,10.0,0.55,72.0,0.1,0.0,0.008571428571428572,1.0,1.0,0.31,0.0275,0.55,0.72,0.040194884287454324,0.9733333333333334,0.3028,E
Fish,Strawberry,0.7,0.3,7.7,2.0,4.9,32.0,65.0,90.0,0.6,40.0,0.4,0.0,0.01,1.0,1.0,0.24500000000000002,0.30625,0.6,0.4,0.049940546967895356,0.8666666666666667,0.2749,D
Fish,Mango,0.8,0.4,15.0,1.6,13.7,60.0,50.0,20.0,0.58,56.0,0.35,0.0,0.011428571428571429,1.0,0.0,0.6849999999999999,0.1125,0.58,0.56,0.029348513598987984,0.8933333333333333,0.2921,F
Fish,Orange,0.9,0.1,11.8,2.4,9.4,47.0,10.0,30.0,0.5,43.0,0.15,0.0,0.012857142857142857,1.0,0.23999999999999977,0.47000000000000003,0.0875,0.5,0.43,0.03540519276160503,0.84,0.3033,E
Fish,Pineapple,0.5,0.1,13.1,1.4,9.9,50.0,20.0,8.0,0.55,59.0,0.25,0.0,0.007142857142857143,1.0,0.0,0.495,0.045,0.55,0.59,0.020205731080088173,0.9066666666666667,0.2964,F
Fish,Avocado,2.0,14.7,8.5,6.7,0.7,160.0,110.0,1690.0,0.7,15.0,0.6,0.0,0.02857142857142857,1.0,0.9000000000000001,0.034999999999999996,0.6375,0.7,0.15,0.13320647002854424,0.5533333333333333,0.3271,C
Fish,Coconut (Raw),3.3,33.5,15.2,9.0,6.2,354.0,0.0,370.0,0.55,45.0,0.5,0.0,0.04714285714285714,0.0,0.0,0.31,0.5,0.55,0.45,0.09805510534846028,0.4,0.4014,F
Fish,Peanut Butter,25.1,50.4,20.0,6.0,9.2,588.0,30.0,7800.0,0.8,14.0,0.4,0.0,0.3585714285714286,0.0,0.0,0.45999999999999996,0.5375,0.8,0.14,0.44513411660385727,0.6,0.6259,D
Fish,Almonds,21.2,49.4,21.7,12.2,4.4,579.0,6.0,12100.0,0.75,15.0,0.85,0.0,0.3028571428571428,0.0,0.0,0.22000000000000003,0.5075,0.75,0.15,0.37054299697040316,0.18666666666666676,0.5527,E
Fish,Walnuts,15.2,65.2,13.7,6.7,2.6,654.0,9080.0,38100.0,0.78,15.0,0.9,0.0,0.21714285714285714,0.0,0.0,0.13,1.0,0.78,0.15,0.4101003113109651,0.5533333333333333,0.6068,D
Fish,Sunflower Seeds,20.8,51.5,20.0,8.6,2.6,584.0,74.0,23100.0,0.72,35.0,0.5,0.0,0.29714285714285715,0.0,0.0,0.13,0.5925,0.72,0.35,0.3669688801764274,0.42666666666666664,0.577,E
Fish,Flaxseed,18.3,42.2,28.9,27.3,1.5,534.0,22800.0,5900.0,0.45,0.0,0.55,0.0,0.26142857142857145,0.0,0.0,0.075,1.0,0.45,0.0,0.1744333827578903,0.0,0.4319,E
Fish,Chia Seeds,16.5,30.7,42.1,34.4,0.0,486.0,17800.0,5800.0,0.5,1.0,0.7,0.0,0.2357142857142857,0.0,0.0,0.0,1.0,0.5,0.01,0.14076096229312404,0.0,0.419,F
Fish,Chocolate (Dark),7.8,42.6,45.9,10.9,24.0,546.0,0.0,330.0,0.6,23.0,0.8,1.0,0.11142857142857143,0.0,0.0,1.0,0.5,0.6,0.23,0.0871346118041333,0.2733333333333333,0.4748,F
Fish,Chocolate (Milk),7.6,29.7,59.4,3.4,52.0,535.0,0.0,210.0,0.55,42.0,0.65,0.8,0.10857142857142857,0.020000000000000018,0.0,1.0,0.5,0.55,0.42,0.06237874944038203,0.7733333333333333,0.4639,F
Fish,Grapes,0.7,0.2,18.1,0.9,15.5,69.0,10.0,80.0,0.52,59.0,0.3,0.0,0.01,1.0,0.0,0.775,0.21250000000000002,0.52,0.59,0.019351408825093033,0.94,0.2979,F
Fish,Raisins,3.1,0.5,79.2,3.7,59.2,299.0,5.0,30.0,0.48,64.0,0.45,0.0,0.04428571428571429,1.0,0.0,1.0,0.08125,0.48,0.64,0.018077997813145424,0.7533333333333333,0.3666,F
Fish,Onion (Raw),1.1,0.1,9.3,1.7,4.2,40.0,4.0,10.0,0.45,10.0,0.08,0.0,0.015714285714285715,1.0,0.74,0.21000000000000002,0.030000000000000002,0.45,0.1,0.04755043227665707,0.8866666666666667,0.306,C
Fish,Garlic,6.4,0.5,33.1,2.1,1.0,149.0,20.0,250.0,0.5,30.0,0.25,0.5,0.09142857142857143,1.0,0.0,0.05,0.525,0.5,0.3,0.08099215388509239,0.86,0.3329,E
Fish,Mushroom,3.1,0.3,3.3,1.0,2.0,22.0,0.0,370.0,0.6,15.0,0.3,0.0,0.04428571428571429,1.0,1.0,0.1,0.5,0.6,0.15,0.29017160686427457,0.9333333333333333,0.2803,A
Fish,Tomato,0.9,0.2,3.9,1.2,2.6,18.0,3.0,80.0,0.55,15.0,0.12,0.0,0.012857142857142857,1.0,1.0,0.13,0.20375000000000001,0.55,0.15,0.10291060291060293,0.92,0.2957,B
Fish,Celery,0.7,0.2,3.0,1.6,1.3,14.0,8.0,80.0,0.58,15.0,0.1,0.0,0.01,1.0,1.0,0.065,0.21000000000000002,0.58,0.15,0.10943396226415093,0.8933333333333333,0.2963,C
Fish,Cucumber,0.7,0.1,3.6,0.5,1.7,15.0,3.0,30.0,0.6,15.0,0.1,0.0,0.01,1.0,1.0,0.08499999999999999,0.07875,0.6,0.15,0.09744779582366589,0.9666666666666667,0.297,C
Fish,Zucchini,1.2,0.3,3.1,1.0,2.5,17.0,10.0,30.0,0.65,15.0,0.12,0.0,0.017142857142857144,1.0,1.0,0.125,0.0875,0.65,0.15,0.18097447795823665,0.9333333333333333,0.2966,A
Fish,Bell Pepper,0.9,0.3,6.0,2.1,4.2,31.0,8.0,50.0,0.62,15.0,0.2,0.0,0.012857142857142857,1.0,1.0,0.21000000000000002,0.135,0.62,0.15,0.08075253256150507,0.86,0.2949,C
Fish,Kale,4.3,0.9,8.8,3.6,2.3,49.0,180.0,110.0,0.6,15.0,0.25,0.0,0.06142857142857142,1.0,0.8399999999999999,0.11499999999999999,0.5,0.6,0.15,0.19679633867276883,0.76,0.2979,B
Fish,Cabbage,1.3,0.1,5.8,2.5,3.2,25.0,50.0,20.0,0.55,10.0,0.08,0.0,0.018571428571428572,1.0,1.0,0.16,0.1125,0.55,0.1,0.10056258790436008,0.8333333333333334,0.3027,C
Fish,Cauliflower,1.9,0.3,5.0,2.0,1.9,25.0,30.0,10.0,0.58,15.0,0.15,0.0,0.027142857142857142,1.0,1.0,0.095,0.0625,0.58,0.15,0.15947901591895802,0.8666666666666667,0.2963,C
Fish,Asparagus,2.2,0.1,3.9,2.1,1.9,20.0,10.0,80.0,0.65,15.0,0.35,0.0,0.03142857142857143,1.0,1.0,0.095,0.21250000000000002,0.65,0.15,0.2340425531914894,0.86,0.2751,B
Fish,Beet,1.6,0.2,9.6,2.8,6.8,43.0,5.0,60.0,0.55,61.0,0.15,0.0,0.022857142857142857,1.0,0.6800000000000002,0.33999999999999997,0.15625,0.55,0.61,0.0785013380909902,0.8133333333333334,0.3034,E
Fish,Corn (Sweet),3.4,1.5,19.0,2.7,6.3,86.0,18.0,960.0,0.68,52.0,0.1,0.0,0.04857142857142857,1.0,0.0,0.315,0.5225,0.68,0.52,0.10316822846943328,0.82,0.3355,E
Fish,Lentils (Cooked),9.0,0.4,20.1,7.9,1.8,116.0,40.0,250.0,0.65,32.0,0.15,0.0,0.12857142857142856,1.0,0.0,0.09,0.55,0.65,0.32,0.20096186877361732,0.4733333333333333,0.3436,D
Fish,Chickpeas (Cooked),8.9,2.6,27.4,7.6,4.8,164.0,40.0,2450.0,0.62,28.0,0.18,0.0,0.12714285714285714,1.0,0.0,0.24,0.55,0.62,0.28,0.15196915450289178,0.4933333333333334,0.3611,D
Fish,Black Beans (Cooked),8.9,0.5,23.7,8.7,0.3,132.0,30.0,120.0,0.6,30.0,0.12,0.0,0.12714285714285714,1.0,0.0,0.015,0.33749999999999997,0.6,0.3,0.16375344986200552,0.42000000000000004,0.3496,D
Fish,Tofu,8.0,4.8,1.9,0.3,0.6,76.0,370.0,2890.0,0.7,15.0,0.3,0.0,0.11428571428571428,1.0,1.0,0.03,0.9625,0.7,0.15,0.5650857719475277,0.98,0.3114,A
